world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
196,-25.90446726500171,0,3,0.0,3
197,-22.915727063179506,0,3,0.0,3
198,-28.40951678384481,0,3,0.16666666666666666,3
199,-20.797827653863898,0,3,0.375,3
200,-24.04564361918139,0,3,0.0,3
201,-22.823411549687595,0,3,0.3333333333333333,3
202,-25.572541218676765,0,3,0.5,3
203,-23.554619085677672,0,3,0.6,3
204,-23.214857260766838,0,3,,3
205,-25.02047065575799,0,3,,3
206,-20.322740922243927,0,3,1.0,3
207,-24.93617407831702,0,3,0.1,3
208,-23.03628328740939,0,3,0.5,3
209,-25.693558661082097,0,3,0.4444444444444444,3
210,-26.68156729995248,0,3,0.4393939393939394,3
211,-27.517208910895594,0,3,,3
212,-21.873683009333956,0,3,0.375,3
213,-25.410714461499598,0,3,0.42105263157894735,3
214,-20.92834462150134,0,3,0.75,3
215,-26.767787017830766,0,3,0.5,3
216,-23.498806587616404,0,3,0.5,3
217,-24.663943360108302,0,3,0.75,3
218,-32.22177994158165,0,3,0.4,3
219,-23.039104460193062,0,3,0.391304347826087,3
220,-19.82118065812335,0,3,0.5,3
221,-34.823236351994865,0,3,0.8823529411764706,3
222,-27.158301948761704,0,3,0.3,3
223,-19.675819921164997,0,3,0.5,3
224,-33.858662058065,0,3,0.5,3
225,-26.59628869967362,0,3,0.25,3
226,-21.703887233558458,0,3,0.5,3
227,-20.040538714461977,0,3,0.42857142857142855,3
228,-21.886846260144193,0,3,1.0,3
229,-29.05699410019281,0,3,0.15384615384615385,3
230,-21.574854366939665,0,3,0.5,3
231,-27.36001698611221,0,3,0.375,3
232,-32.75639641584419,0,3,0.3,3
233,-21.355531059619693,0,3,0.75,3
234,-24.548997620210105,0,3,0.40540540540540543,3
235,-28.501439155044938,0,3,0.07692307692307693,3
236,-14.618033522118784,1,2,1.0,3
237,-27.792848010223963,0,3,1.0,3
238,-23.439924153078554,0,2,0.5,3
239,-23.71923990358516,0,3,0.5,3
